userid,date,ticker,name,percent
23,2017-07-01,70030,嘉实中创400ETF联接,0.05
23,2017-07-01,160121,南方金砖四国,0.05
23,2017-07-01,161116,易方达黄金主题,0.05
23,2017-07-01,70029,嘉实安心货币B,0
23,2017-07-30,110031,易方达H股ETF人民币,0.191496408
23,2017-07-30,50025,博时标普500ETF联接,0.088105051
23,2017-07-30,160416,华安标普全球石油,0.05
23,2017-07-30,3762,国开泰富开泰灵活A,0.167631977
23,2017-07-30,485107,工银添利债券,0.05
23,2017-07-30,160119,南方中证500指数,0.05
23,2017-07-30,40180,华安上证180ETF联接指数,0.252766564
23,2017-07-30,70030,嘉实中创400ETF联接,0.05
23,2017-07-30,160121,南方金砖四国,0.05
23,2017-07-30,161116,易方达黄金主题,0.05
23,2017-07-30,70029,嘉实安心货币B,0
23,2017-08-29,160121,南方金砖四国,0.145175607
23,2017-08-29,50025,博时标普500ETF联接,0.05
23,2017-08-29,160416,华安标普全球石油,0.05
23,2017-08-29,420102,天弘永利债券,0.05
23,2017-08-29,485107,工银添利债券,0.05
23,2017-08-29,160119,南方中证500指数,0.069218763
23,2017-08-29,40180,华安上证180ETF联接指数,0.321761881
23,2017-08-29,110026,易方达创业板ETF联接,0.05
23,2017-08-29,160719,嘉实黄金（QDII-FOF-LOF）,0.163843749
23,2017-08-29,70029,嘉实安心货币B,0
24,2017-07-01,110031,易方达H股ETF人民币,0.05
24,2017-07-01,50025,博时标普500ETF联接,0.05
24,2017-07-01,160416,华安标普全球石油,0.05
24,2017-07-01,217023,招商信用增强债券,0.05
24,2017-07-01,485107,工银添利债券,0.05
24,2017-07-01,160119,南方中证500指数,0.135383081
24,2017-07-01,166802,浙商沪深300指数分级,0.464616919
24,2017-07-01,70030,嘉实中创400ETF联接,0.05
24,2017-07-01,160121,南方金砖四国,0.05
24,2017-07-01,161116,易方达黄金主题,0.05
24,2017-07-01,70029,嘉实安心货币B,0
24,2017-07-30,110031,易方达H股ETF人民币,0.262539652
24,2017-07-30,50025,博时标普500ETF联接,0.05
24,2017-07-30,160416,华安标普全球石油,0.05
24,2017-07-30,3762,国开泰富开泰灵活A,0.05
24,2017-07-30,485107,工银添利债券,0.05
24,2017-07-30,160119,南方中证500指数,0.05
24,2017-07-30,40180,华安上证180ETF联接指数,0.337460348
24,2017-07-30,70030,嘉实中创400ETF联接,0.05
24,2017-07-30,160121,南方金砖四国,0.05
24,2017-07-30,161116,易方达黄金主题,0.05
24,2017-07-30,70029,嘉实安心货币B,0
24,2017-08-29,160121,南方金砖四国,0.05
24,2017-08-29,50025,博时标普500ETF联接,0.05
24,2017-08-29,160416,华安标普全球石油,0.05
24,2017-08-29,420102,天弘永利债券,0.05
24,2017-08-29,485107,工银添利债券,0.05
24,2017-08-29,160119,南方中证500指数,0.145072845
24,2017-08-29,40180,华安上证180ETF联接指数,0.454927155
24,2017-08-29,110026,易方达创业板ETF联接,0.05
24,2017-08-29,160719,嘉实黄金（QDII-FOF-LOF）,0.05
24,2017-08-29,70029,嘉实安心货币B,0
25,2017-07-01,110031,易方达H股ETF人民币,0.142689862
25,2017-07-01,50025,博时标普500ETF联接,0.20425216
25,2017-07-01,160416,华安标普全球石油,0.05
25,2017-07-01,217023,招商信用增强债券,0.200791729
25,2017-07-01,485107,工银添利债券,0.05
25,2017-07-01,160119,南方中证500指数,0.05
25,2017-07-01,166802,浙商沪深300指数分级,0.152266248
25,2017-07-01,70030,嘉实中创400ETF联接,0.05
